price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,vehicle_age
12495,2016,chevrolet equinox,excellent,4.0,gas,126500.0,automatic,SUV,blue,1,2019-03-25,16,4
11995,2016,ford escape,excellent,,gas,102500.0,automatic,SUV,white,1,2018-08-25,53,3
10495,2013,ford edge,excellent,6.0,gas,103000.0,automatic,SUV,blue,0,2019-03-02,42,7
9495,2003,gmc sierra 2500hd,excellent,8.0,diesel,257500.0,automatic,pickup,silver,1,2018-08-25,4,16
10895,2015,chevrolet equinox,excellent,4.0,gas,92500.0,automatic,SUV,grey,0,2018-11-12,34,4
9999,2013,chevrolet equinox,excellent,,gas,99400.0,automatic,SUV,black,1,2018-12-28,121,6
13800,2012,jeep grand cherokee,excellent,6.0,gas,110029.0,automatic,SUV,black,1,2019-04-18,59,8
19800,2014,ford f-150,excellent,8.0,gas,113397.0,automatic,truck,blue,1,2019-01-23,37,6
10800,2015,kia soul,excellent,4.0,gas,101178.0,automatic,wagon,,0,2018-07-11,70,4
9500,2014,dodge grand caravan,excellent,6.0,gas,122056.0,automatic,van,red,0,2018-10-11,51,5
17500,2012,ford f-150,excellent,6.0,gas,76836.0,automatic,truck,red,1,2019-03-25,88,8
15995,2013,ram 1500,excellent,8.0,gas,127000.0,automatic,pickup,silver,1,2018-12-12,18,6
5200,2007,nissan altima,excellent,6.0,gas,93200.0,automatic,sedan,red,0,2019-03-23,16,13
29900,2016,ford f-150,good,6.0,gas,83989.0,automatic,truck,white,1,2019-03-08,42,4
16900,2018,dodge grand caravan,good,6.0,gas,51870.0,automatic,van,white,0,2018-12-29,6,1
18900,2018,nissan rogue,good,4.0,gas,31121.0,automatic,SUV,silver,0,2018-10-12,7,1
25900,2015,toyota tacoma,good,6.0,gas,74379.0,automatic,truck,silver,1,2018-10-03,36,4
19900,2013,ford f-150,good,6.0,gas,126006.0,automatic,truck,,1,2018-09-11,12,6
22495,2013,ford f-150,excellent,6.0,gas,105500.0,automatic,pickup,grey,1,2019-04-14,72,7
18900,2015,chevrolet silverado 1500,good,6.0,gas,85193.0,automatic,truck,silver,1,2019-01-31,75,5
10300,2013,ford f-150,excellent,8.0,gas,200300.0,automatic,pickup,white,1,2018-06-11,46,6
14495,2008,chevrolet silverado 2500hd,excellent,,gas,172000.0,automatic,pickup,,1,2018-07-25,36,11
9500,2005,chevrolet silverado 1500,good,8.0,gas,91000.0,automatic,truck,red,0,2018-11-05,54,14
10800,2014,hyundai sonata,good,4.0,gas,103715.0,automatic,sedan,,0,2018-08-26,35,5
5900,2009,gmc acadia,excellent,6.0,gas,191000.0,automatic,SUV,white,0,2018-07-16,51,10
10950,2015,ford fusion,good,4.0,gas,111123.0,automatic,sedan,,0,2019-01-02,37,5
15500,2011,ford f-150,excellent,8.0,gas,156000.0,automatic,truck,white,1,2018-05-21,89,8
14950,2016,ford edge,good,6.0,gas,99277.0,automatic,SUV,black,0,2018-09-25,101,3
7500,2005,jeep grand cherokee,excellent,8.0,gas,160000.0,automatic,SUV,red,1,2018-12-07,59,14
9495,2014,ford escape,excellent,4.0,gas,124500.0,automatic,SUV,red,1,2018-10-17,5,5
5800,2011,nissan versa,good,4.0,gas,140123.0,automatic,hatchback,silver,0,2019-04-10,60,9
16900,2005,jeep wrangler,excellent,6.0,gas,90000.0,manual,SUV,orange,1,2018-06-15,29,14
6800,2005,jeep liberty,good,,gas,95678.0,automatic,SUV,red,1,2018-09-13,33,14
15900,2004,ford f-350 sd,excellent,8.0,diesel,152000.0,automatic,truck,brown,1,2018-06-06,39,15
5995,2012,ford escape,good,4.0,gas,163000.0,automatic,SUV,red,0,2019-03-12,79,8
12997,2012,ford edge,good,6.0,gas,103109.0,automatic,SUV,blue,1,2019-01-17,10,8
19997,2010,jeep wrangler unlimited,good,6.0,gas,77294.0,automatic,SUV,black,1,2018-07-29,46,9
29997,2015,jeep wrangler,good,6.0,gas,35110.0,automatic,SUV,yellow,1,2018-09-01,22,4
19949,2013,chevrolet silverado 1500,good,8.0,gas,109146.0,automatic,truck,,1,2019-01-08,14,7
4995,2011,hyundai elantra,excellent,4.0,gas,137684.0,automatic,sedan,silver,0,2018-11-15,36,8
12595,2017,chevrolet malibu,excellent,4.0,gas,24900.0,automatic,sedan,red,0,2018-05-21,52,2
11995,2010,ram 1500,excellent,8.0,gas,134000.0,automatic,pickup,black,0,2018-07-09,107,9
14995,2009,jeep wrangler unlimited,excellent,6.0,gas,142500.0,automatic,SUV,red,1,2019-04-13,40,11
13500,2014,gmc acadia,good,6.0,gas,138250.0,automatic,SUV,grey,1,2018-10-30,30,5
23895,2013,ford f-150,excellent,6.0,gas,108500.0,automatic,pickup,white,1,2019-01-05,40,7
5500,2004,toyota highlander,good,6.0,gas,117665.0,automatic,SUV,silver,0,2018-06-18,9,15
13000,2014,gmc acadia,fair,,gas,116805.0,automatic,SUV,white,1,2019-03-29,25,6
30500,2017,jeep wrangler unlimited,good,6.0,gas,43310.0,automatic,SUV,black,1,2018-08-06,24,2
3000,2010,chevrolet malibu,fair,4.0,gas,124830.0,automatic,sedan,blue,0,2018-08-30,55,9
16495,2012,ram 1500,excellent,8.0,gas,140500.0,automatic,pickup,blue,1,2018-12-26,24,7
4400,2008,honda accord,good,6.0,gas,177000.0,automatic,truck,white,0,2019-02-13,27,12
4915,2007,ford edge,excellent,6.0,gas,161749.0,automatic,SUV,,0,2019-03-10,29,13
8990,2010,toyota rav4,excellent,4.0,gas,127489.0,automatic,SUV,black,1,2019-04-05,7,10
34500,2018,ford explorer,excellent,6.0,gas,24822.0,automatic,SUV,black,1,2018-06-29,17,1
5995,2009,dodge charger,excellent,6.0,gas,120000.0,automatic,sedan,,0,2018-11-03,79,10
2295,2004,ford taurus,good,,gas,125904.0,automatic,sedan,,0,2019-03-01,50,16
8495,2016,dodge grand caravan,good,6.0,gas,126295.0,automatic,van,grey,0,2019-01-24,21,4
2495,2002,jeep liberty,good,6.0,gas,194703.0,automatic,SUV,silver,1,2018-08-22,18,17
12995,2002,gmc sierra 2500hd,good,8.0,diesel,141345.0,automatic,truck,custom,1,2018-11-14,14,17
8995,2007,chevrolet silverado 1500,good,8.0,gas,186708.0,automatic,truck,silver,1,2018-06-25,100,12
11995,2013,ford f-150,excellent,6.0,gas,71.0,automatic,pickup,white,0,2018-10-13,8,6
1995,2005,hyundai sonata,excellent,6.0,gas,15.0,automatic,sedan,red,0,2018-12-16,7,14
22900,2007,chevrolet silverado,excellent,8.0,diesel,122000.0,automatic,truck,blue,1,2018-05-21,18,12
1000,2003,ford ranger,fair,6.0,gas,147000.0,automatic,pickup,,0,2018-06-01,24,16
7990,2003,gmc sierra 2500hd,excellent,8.0,gas,149471.0,automatic,truck,black,1,2018-05-10,7,16
14245,2007,toyota tundra,excellent,8.0,gas,153531.0,automatic,truck,grey,1,2019-03-07,18,13
9900,2014,honda civic,excellent,4.0,gas,80000.0,automatic,sedan,,0,2018-06-30,102,5
11200,2011,toyota tacoma,excellent,4.0,gas,130700.0,automatic,pickup,,0,2019-02-16,23,9
14999,2009,chevrolet suburban,good,8.0,gas,140231.0,automatic,SUV,black,1,2019-02-14,25,11
17499,2011,chevrolet silverado 1500,good,8.0,gas,70844.0,automatic,truck,silver,1,2018-11-03,8,8
11999,2014,subaru impreza,good,4.0,gas,57935.0,automatic,sedan,black,1,2019-03-27,18,6
12000,2009,ford f-150,excellent,8.0,gas,199000.0,automatic,truck,white,1,2018-05-12,86,10
4000,2009,honda accord,good,4.0,gas,149000.0,automatic,truck,silver,0,2018-08-25,48,10
4000,2008,acura tl,good,6.0,gas,156000.0,automatic,sedan,black,0,2019-04-06,82,12
4999,2008,ford escape,good,6.0,gas,99000.0,automatic,SUV,white,0,2019-04-02,30,12
8995,2013,toyota camry,excellent,4.0,gas,125000.0,automatic,sedan,blue,0,2018-05-26,47,6
4550,2004,dodge dakota,excellent,8.0,gas,184.0,automatic,pickup,,0,2019-01-03,70,16
24000,2004,ram 2500,like new,8.0,gas,16200.0,automatic,pickup,,1,2018-05-13,18,15
2950,2002,ford f350 super duty,fair,8.0,gas,153262.0,automatic,pickup,,1,2018-12-09,13,17
3500,2008,ford escape,excellent,6.0,gas,192000.0,automatic,SUV,black,1,2018-10-05,2,11
15500,2011,ford f-150,excellent,8.0,gas,156000.0,automatic,truck,white,1,2018-09-29,27,8
16900,2005,jeep wrangler,excellent,6.0,gas,90000.0,manual,SUV,orange,1,2019-02-09,90,15
15900,2004,ford f-350 sd,excellent,8.0,diesel,152000.0,automatic,truck,,1,2019-01-17,81,16
15995,2017,dodge charger,excellent,8.0,gas,129000.0,automatic,sedan,blue,1,2018-10-10,11,2
7500,2008,ford f250 super duty,excellent,8.0,gas,148085.0,automatic,truck,white,0,2018-05-06,13,11
8600,2010,toyota rav4,good,4.0,gas,136257.0,automatic,SUV,green,1,2018-05-04,8,9
700,1999,toyota rav4,fair,4.0,gas,258000.0,manual,SUV,black,1,2018-09-08,102,20
15500,2011,ford f-150,excellent,8.0,gas,156000.0,automatic,truck,white,1,2018-11-07,21,8
14950,2016,ford edge,good,6.0,gas,99277.0,automatic,SUV,black,0,2018-07-30,24,3
3200,1998,ford f-150,good,6.0,gas,175000.0,automatic,truck,brown,0,2018-10-12,23,21
19885,2016,honda cr-v,excellent,4.0,gas,29324.0,automatic,SUV,,1,2018-12-26,46,3
16900,2005,jeep wrangler,excellent,6.0,gas,90000.0,manual,SUV,orange,1,2019-04-10,46,15
6800,2005,jeep liberty,good,6.0,gas,95678.0,automatic,SUV,red,1,2018-12-11,45,14
3200,1998,ford f-150,good,6.0,gas,175000.0,automatic,truck,brown,0,2018-10-04,33,21
4195,2010,ford fusion se,excellent,4.0,gas,163000.0,automatic,sedan,,0,2019-04-04,42,10
10500,2011,nissan frontier,excellent,,gas,172000.0,automatic,truck,white,1,2018-11-01,40,8
3900,2008,ford f-250 super duty,good,,gas,191000.0,automatic,pickup,yellow,0,2018-06-14,120,11
9850,2013,chevrolet equinox,good,4.0,gas,114317.0,automatic,SUV,red,0,2019-04-19,48,7
7250,2011,ford taurus,good,,gas,136465.0,automatic,sedan,silver,1,2019-03-28,62,9
5350,2007,hyundai santa fe,good,6.0,gas,156887.0,automatic,SUV,silver,1,2019-01-03,29,13
5950,2008,honda civic,good,4.0,gas,133817.0,automatic,sedan,custom,0,2018-09-29,104,11
16000,2007,chevrolet silverado,excellent,8.0,gas,105664.0,automatic,pickup,black,1,2018-10-09,53,12
22900,2016,subaru outback,excellent,4.0,gas,47000.0,automatic,wagon,blue,1,2018-10-19,16,3
32000,2013,chevrolet silverado 2500hd,excellent,8.0,diesel,98000.0,automatic,truck,white,1,2019-03-13,96,7
12885,2016,dodge grand caravan,excellent,6.0,gas,48544.0,automatic,van,white,0,2018-07-25,7,3
17876,2009,jeep wrangler unlimited,excellent,6.0,gas,99075.0,automatic,wagon,black,1,2018-08-28,71,10
23090,2013,ram 2500,excellent,6.0,diesel,160432.0,automatic,truck,white,1,2019-04-07,57,7
2499,2007,honda civic,good,4.0,gas,150000.0,manual,sedan,grey,0,2018-09-21,62,12
9888,2014,nissan maxima,good,6.0,gas,168000.0,automatic,sedan,grey,0,2018-05-25,34,5
6500,2012,honda civic,excellent,4.0,gas,140000.0,automatic,sedan,black,0,2019-01-28,20,8
12000,2006,chevrolet silverado 2500hd,good,8.0,diesel,160000.0,automatic,truck,silver,1,2018-09-12,77,13
2850,2007,nissan versa,like new,4.0,gas,222000.0,automatic,sedan,,0,2018-12-28,16,12
13995,2013,ram 1500,excellent,8.0,gas,120000.0,automatic,pickup,black,0,2019-02-26,18,7
3000,2010,nissan versa,good,4.0,gas,143500.0,automatic,sedan,black,0,2018-07-05,127,9
5495,2007,ford expedition,good,8.0,gas,222839.0,automatic,SUV,black,0,2018-05-22,55,12
15500,2011,ford f-150,excellent,8.0,gas,156000.0,automatic,truck,,1,2018-10-07,43,8
6495,2011,ford expedition,good,8.0,gas,241444.0,automatic,wagon,,0,2018-11-29,44,8
3995,2003,chevrolet trailblazer,good,6.0,gas,176965.0,automatic,wagon,grey,0,2018-07-25,28,16
4995,2008,hyundai santa fe,good,6.0,gas,167742.0,automatic,wagon,,0,2019-02-18,27,12
4995,2007,toyota camry,good,4.0,gas,173004.0,automatic,sedan,silver,0,2019-04-10,31,13
6995,2011,gmc acadia,good,6.0,gas,160560.0,automatic,SUV,grey,0,2018-09-04,31,8
6995,2011,chevrolet traverse,good,,gas,143019.0,automatic,wagon,black,1,2019-03-27,79,9
3995,2005,ram 1500,good,8.0,gas,220917.0,automatic,truck,black,0,2019-03-11,22,15
3495,2006,toyota sienna,good,6.0,gas,225709.0,automatic,van,,0,2019-04-06,44,14
5995,2013,dodge charger,good,6.0,gas,232991.0,automatic,sedan,grey,0,2018-09-23,47,6
5995,2011,chevrolet traverse,good,6.0,gas,195664.0,automatic,wagon,,0,2018-05-01,18,8
3995,2011,chevrolet impala,good,6.0,gas,167893.0,automatic,sedan,black,0,2018-05-02,19,8
5995,2014,nissan sentra,good,4.0,gas,145546.0,automatic,sedan,silver,0,2018-09-18,31,5
5495,2009,chevrolet traverse,good,6.0,gas,164286.0,automatic,wagon,silver,0,2018-12-30,39,10
3995,2008,toyota camry,good,4.0,gas,185440.0,automatic,sedan,,0,2018-07-09,25,11
4995,2008,nissan rogue,good,4.0,gas,147356.0,automatic,wagon,grey,0,2019-03-17,33,12
4995,2007,nissan murano,good,6.0,gas,168076.0,automatic,wagon,silver,0,2018-12-23,95,12
3995,2005,acura tl,good,6.0,gas,204645.0,automatic,sedan,green,0,2018-08-14,17,14
6000,2003,chevrolet silverado 2500hd,good,8.0,gas,71558.0,automatic,pickup,,1,2018-10-26,71,16
4700,2004,acura tl,excellent,6.0,gas,158000.0,manual,sedan,white,0,2019-04-17,38,16
4995,2008,ford edge,good,6.0,gas,208362.0,automatic,wagon,grey,0,2019-03-11,23,12
8995,2013,chevrolet camaro,good,6.0,gas,179366.0,automatic,coupe,blue,0,2018-11-10,131,6
4500,2008,ford ranger,good,6.0,gas,147000.0,automatic,pickup,white,0,2019-03-21,27,12
6500,2005,ford f350,good,8.0,gas,180000.0,automatic,truck,white,1,2019-04-03,65,15
5999,2012,ford focus se,good,4.0,gas,113134.0,automatic,sedan,silver,0,2018-05-27,51,7
15500,2018,chevrolet silverado,fair,8.0,gas,73095.0,automatic,truck,white,1,2018-05-26,42,1
11995,2015,ford f-150,like new,6.0,gas,193000.0,automatic,truck,white,0,2019-01-01,12,5
2950,2007,chevrolet trailblazer,excellent,6.0,gas,144000.0,automatic,pickup,grey,1,2019-04-18,71,13
5650,2011,chrysler 300,like new,6.0,gas,221000.0,automatic,sedan,silver,0,2018-08-30,7,8
12950,2009,jeep wrangler,like new,6.0,gas,169000.0,automatic,SUV,red,1,2018-05-10,39,10
4900,1999,toyota tacoma,good,6.0,gas,216000.0,automatic,truck,red,0,2018-11-23,49,20
4650,2012,volkswagen jetta,like new,4.0,gas,238000.0,automatic,coupe,black,0,2018-10-17,102,7
10950,2010,jeep wrangler unlimited,like new,6.0,gas,273000.0,automatic,SUV,blue,1,2018-05-23,20,9
14950,2016,chevrolet silverado,like new,6.0,gas,176000.0,automatic,truck,white,0,2018-12-17,13,3
6000,2017,ford focus,like new,4.0,gas,62112.0,automatic,sedan,white,0,2019-02-13,5,3
8000,2008,subaru outback,like new,4.0,gas,162500.0,automatic,wagon,blue,1,2019-01-23,33,12
1999,2000,honda accord,excellent,4.0,gas,248000.0,manual,sedan,grey,0,2019-03-05,42,20
4600,2010,toyota camry,excellent,4.0,gas,196200.0,automatic,sedan,,0,2018-07-07,29,9
4995,2013,chrysler 200,good,4.0,gas,189356.0,automatic,sedan,white,0,2018-11-30,30,6
8900,2016,nissan versa,good,4.0,gas,77140.0,automatic,sedan,,0,2018-06-09,29,3
6995,2011,acura tl,good,6.0,gas,181865.0,automatic,sedan,grey,0,2018-07-04,12,8
7995,2007,gmc acadia,good,6.0,gas,133946.0,automatic,SUV,grey,0,2018-09-13,48,12
3995,2008,chrysler 300,good,6.0,gas,184742.0,automatic,sedan,blue,0,2019-03-13,6,12
4495,2005,ford explorer,good,6.0,gas,139153.0,automatic,wagon,,0,2018-12-26,50,14
3995,2006,chevrolet tahoe,good,8.0,gas,247904.0,automatic,wagon,white,1,2019-01-03,48,14
5995,2012,hyundai sonata,good,4.0,gas,114072.0,automatic,sedan,black,0,2018-08-18,30,7
4995,2012,kia soul,good,4.0,gas,170448.0,automatic,wagon,green,0,2019-03-02,42,8
3495,2004,honda civic,good,4.0,gas,268368.0,automatic,coupe,,0,2018-11-30,104,15
2495,2005,ford taurus,good,6.0,gas,253800.0,automatic,sedan,green,0,2018-10-10,14,14
16900,2005,jeep wrangler,excellent,,gas,90000.0,manual,SUV,orange,1,2019-02-06,37,15
4995,2008,gmc acadia,good,6.0,gas,191232.0,automatic,SUV,purple,0,2018-08-24,35,11
5995,2008,ram 1500,good,8.0,gas,239205.0,automatic,truck,custom,0,2018-09-09,31,11
4995,2000,ford f-150,good,,gas,241915.0,automatic,truck,white,0,2019-01-06,47,20
7995,2012,gmc acadia,good,6.0,gas,179737.0,automatic,SUV,white,0,2018-10-26,75,7
3495,2003,bmw x5,good,8.0,gas,215211.0,automatic,wagon,black,0,2018-09-11,32,16
6995,2009,gmc acadia,good,6.0,gas,177676.0,automatic,SUV,custom,0,2018-05-21,74,10
6995,2011,chevrolet traverse,good,6.0,gas,168281.0,automatic,SUV,white,0,2018-09-06,41,8
3995,2007,jeep liberty,good,6.0,gas,203286.0,automatic,wagon,silver,0,2018-07-12,57,12
3995,2003,ram 1500,good,8.0,gas,265530.0,automatic,truck,custom,0,2019-04-02,14,17
9950,2012,ram 2500,excellent,,gas,155000.0,automatic,truck,white,0,2018-09-13,22,7
15900,2004,ford f-350 sd,excellent,8.0,diesel,152000.0,automatic,truck,brown,1,2018-06-29,42,15
12000,2008,jeep wrangler,good,6.0,gas,131340.0,manual,SUV,blue,1,2018-11-09,69,11
277,2014,chevrolet impala,excellent,6.0,gas,139890.0,automatic,sedan,black,0,2018-06-07,12,5
23745,2015,ford expedition,excellent,6.0,gas,132895.0,manual,SUV,custom,1,2018-11-23,45,4
3999,2003,hyundai sonata,excellent,4.0,gas,82000.0,automatic,sedan,,0,2018-05-01,60,16
2200,2004,ford focus,good,4.0,gas,89980.0,automatic,sedan,silver,0,2018-12-13,34,15
7500,2013,dodge charger,excellent,6.0,gas,155000.0,automatic,sedan,,0,2019-01-07,8,7
2650,2001,ford taurus,excellent,6.0,gas,209173.0,automatic,sedan,,0,2019-01-30,22,19
8995,2011,toyota camry,excellent,4.0,gas,110000.0,automatic,sedan,red,0,2018-12-17,15,8
4300,2013,ford fusion,fair,4.0,gas,57000.0,automatic,sedan,grey,0,2018-07-19,31,6
22950,2016,ram 1500,excellent,8.0,gas,37000.0,automatic,truck,,1,2018-09-22,27,3
8750,2010,honda odyssey,excellent,,gas,150536.0,automatic,van,silver,0,2018-05-19,29,9
28950,2017,jeep wrangler,excellent,6.0,gas,39888.0,automatic,SUV,white,1,2018-07-02,7,2
16900,2011,chevrolet tahoe,good,8.0,gas,98523.0,automatic,SUV,white,0,2018-06-10,43,8
21995,2011,ford f350 super duty,excellent,8.0,diesel,87000.0,automatic,truck,black,1,2018-05-27,38,8
26995,2016,ford f250 super duty,like new,8.0,gas,70000.0,automatic,truck,grey,1,2019-04-13,72,4
12500,2006,ram 1500,good,6.0,gas,140000.0,automatic,pickup,red,1,2018-11-04,8,13
14995,2012,ford f-150,excellent,8.0,gas,152000.0,automatic,pickup,blue,1,2018-07-21,145,7
21995,2014,gmc sierra 2500hd,excellent,8.0,gas,152000.0,automatic,truck,white,1,2018-12-02,71,5
4850,2013,kia soul,excellent,4.0,gas,132559.0,automatic,hatchback,white,0,2019-01-01,22,7
17999,2008,toyota tundra,excellent,8.0,gas,137000.0,automatic,truck,,1,2019-03-10,39,12
9900,2003,ram 1500,excellent,8.0,gas,214652.0,automatic,pickup,silver,1,2018-12-18,25,16
22900,2016,ram 2500,excellent,8.0,gas,132118.0,manual,pickup,,1,2019-01-12,77,4
17999,2016,toyota rav4,excellent,4.0,gas,54271.0,automatic,SUV,,1,2019-03-06,4,4
5600,2005,ram 2500,good,8.0,gas,179900.0,automatic,pickup,grey,1,2018-09-07,39,14
6800,2013,ford explorer,good,,gas,216800.0,automatic,SUV,black,0,2018-09-30,24,6
4990,1998,ram 1500,excellent,8.0,gas,164405.0,automatic,truck,,1,2018-12-20,6,21
1000,2004,chevrolet impala,salvage,6.0,gas,119000.0,automatic,sedan,white,0,2018-06-24,29,15
5500,2008,toyota sienna,good,,gas,145.0,automatic,mini-van,grey,0,2018-12-04,52,11
10990,2008,ram 2500,good,6.0,diesel,154643.0,automatic,pickup,white,0,2019-04-12,45,12
11990,2013,dodge grand caravan,good,6.0,gas,124085.0,automatic,mini-van,white,0,2018-09-13,74,6
9500,2006,ford f-250,good,8.0,diesel,204999.0,automatic,truck,blue,1,2019-03-19,28,14
8500,2007,chevrolet silverado 2500hd,good,8.0,gas,270000.0,automatic,truck,white,1,2019-03-26,65,13
3495,2000,chevrolet silverado 1500,good,,gas,194000.0,automatic,truck,custom,0,2018-10-04,14,19
3995,2005,chevrolet silverado 2500hd,good,8.0,gas,209000.0,automatic,truck,white,0,2019-02-12,48,15
9500,2009,toyota tacoma,good,,gas,192000.0,automatic,truck,silver,1,2019-03-22,36,11
33000,2016,ford f350 super duty,good,8.0,diesel,61000.0,automatic,truck,black,1,2019-03-28,31,4
9225,2010,chevrolet traverse,good,6.0,gas,85000.0,automatic,SUV,brown,1,2019-03-31,48,10
17995,2011,chevrolet silverado,excellent,8.0,gas,122500.0,automatic,truck,,1,2018-10-07,29,8
2750,2002,honda odyssey,excellent,6.0,gas,224155.0,automatic,van,red,0,2019-03-30,14,18
9000,2003,ford f-150,good,8.0,gas,117000.0,automatic,pickup,white,1,2018-10-03,23,16
6995,2013,ford fusion se,excellent,4.0,gas,138900.0,automatic,sedan,black,0,2018-07-05,5,6
5995,2012,ford escape,excellent,4.0,gas,131000.0,automatic,SUV,black,1,2019-01-20,7,8
15900,2009,chevrolet silverado 1500,good,8.0,gas,174909.0,automatic,truck,black,0,2019-01-22,72,11
3500,2001,ford f-150,fair,8.0,gas,157000.0,automatic,pickup,red,1,2019-01-18,9,19
17000,2005,ford f250,good,8.0,diesel,125000.0,automatic,truck,black,1,2019-01-31,9,15
15000,2015,ram 1500,good,8.0,gas,97000.0,automatic,pickup,blue,0,2018-05-10,8,4
5500,1997,honda cr-v,excellent,4.0,gas,118230.0,automatic,SUV,silver,1,2018-07-22,23,22
7000,2006,jeep wrangler,excellent,6.0,gas,175106.0,automatic,SUV,green,1,2019-04-07,23,14
4000,2005,honda accord,like new,4.0,gas,161000.0,automatic,sedan,white,0,2018-12-17,26,14
8200,2010,toyota highlander,excellent,6.0,gas,159340.0,automatic,SUV,black,0,2018-07-07,30,9
9999,2007,chevrolet tahoe,excellent,8.0,gas,175489.0,automatic,SUV,black,0,2019-02-16,26,13
13990,2005,toyota tundra,good,8.0,gas,66697.0,automatic,truck,white,1,2019-02-12,6,15
20990,2014,ram 2500,good,8.0,gas,121437.0,automatic,truck,white,1,2018-09-30,79,5
15990,2012,ford f-250 sd,good,8.0,gas,113419.0,automatic,truck,white,1,2018-06-12,134,7
18990,2015,ford f-250 sd,good,8.0,gas,134794.0,automatic,truck,blue,1,2019-03-09,6,5
5000,2006,chevrolet silverado 2500hd,good,8.0,gas,200000.0,automatic,truck,white,0,2018-05-31,5,13
2800,2010,ford fusion se,good,4.0,gas,213000.0,automatic,sedan,silver,0,2018-12-05,13,9
2450,2009,ford focus,good,4.0,gas,239327.0,automatic,sedan,grey,0,2018-06-09,13,10
5400,2005,ford f-150,good,8.0,gas,130368.0,automatic,truck,blue,1,2018-10-27,36,14
8000,2006,ford f250,excellent,8.0,gas,45000.0,manual,pickup,red,1,2019-02-09,24,14
11300,2014,jeep cherokee,good,6.0,gas,59000.0,automatic,SUV,,1,2018-10-12,19,5
4250,2009,ford focus,excellent,,gas,170185.0,automatic,sedan,,0,2018-06-12,25,10
10800,2014,ford focus,like new,4.0,gas,63752.0,automatic,hatchback,blue,0,2018-11-25,92,5
5850,2010,toyota prius,excellent,4.0,hybrid,179517.0,automatic,hatchback,grey,0,2018-09-05,24,9
